,Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Ms,Hc,Tc,ER,TS,YS,Elong,HV,Cost
763,49.4,48.9,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,1054.51,964.0,7.22,,,3.3,,16.91
764,49.41,48.43,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,1061.22,965.0,7.63,,,3.3,,16.82
765,48.06,47.58,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,1350.57,966.0,8.46,,,70.0,,16.83
766,48.46,50.4,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,700.02,961.0,6.74,,,3.5,,17.22
767,49.46,48.47,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,678.76,965.0,6.91,,,3.5,,16.63
768,47.05,49.41,0.0,0.0,0.0,0.0,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1002.72,963.0,7.52,,,3.5,,17.0
769,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1671.13,970.0,39.89,,1233.0,8.2,,23.35
770,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1535.85,970.0,39.88,,,7.35,,23.35
771,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,1400.56,970.0,39.95,,1047.0,11.8,,23.35
772,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1185.7,970.0,39.95,,,7.35,,23.35
773,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,711.83,970.0,39.95,,838.0,14.1,,23.35
774,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,755.99,970.0,39.98,,,7.35,,23.35
775,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,350.14,970.0,39.98,,629.0,12.4,,23.35
776,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,127.32,970.0,39.98,,477.0,8.2,,23.35
777,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,113.8,970.0,39.98,,,7.35,,23.35
778,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,113.0,970.0,39.98,,,7.35,,23.35
779,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,96.29,970.0,39.98,,,7.35,,23.35
780,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,95.49,970.0,39.98,,,7.35,,23.35
781,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,95.49,970.0,39.98,,414.0,7.2,,23.35
782,70.1,6.8,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.17,763.71,629.0,39.02,559.0,382.0,1.0,169.0,7.31
783,70.1,6.8,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.17,763.71,629.0,39.02,804.0,588.0,0.7,277.0,7.31
784,70.1,6.8,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.17,763.71,629.0,39.02,1040.0,834.0,0.6,293.0,7.31
785,70.1,6.8,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.17,763.71,629.0,39.02,1079.0,814.0,0.4,320.0,7.31
786,70.1,6.8,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.17,763.71,629.0,39.02,1265.0,1187.0,0.4,360.0,7.31
787,70.1,6.8,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.17,763.71,629.0,39.02,490.0,382.0,0.6,195.0,7.31
788,70.1,6.8,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.17,763.71,629.0,39.02,637.0,510.0,0.4,218.0,7.31
789,70.1,6.8,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.17,763.71,629.0,39.02,834.0,618.0,0.6,278.0,7.31
790,70.1,6.8,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.17,763.71,629.0,39.02,775.0,598.0,0.7,208.0,7.31
791,70.1,6.8,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.17,763.71,629.0,39.02,598.0,530.0,0.3,252.0,7.31
792,70.1,6.8,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.17,763.71,629.0,39.02,883.0,677.0,0.4,255.0,7.31
793,70.1,6.8,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.17,763.71,629.0,39.02,1187.0,990.0,0.5,270.0,7.31
794,85.0,0.0,11.6,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.26,702.86,715.33,26.24,863.0,706.0,4.0,220.0,2.99
795,85.0,0.0,11.6,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.26,702.86,715.33,26.24,863.0,726.0,4.0,218.0,2.99
796,85.0,0.0,11.6,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.26,702.86,715.33,26.24,863.0,745.0,3.7,220.0,2.99
797,85.0,0.0,11.6,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.26,702.86,715.33,26.24,883.0,755.0,6.4,228.0,2.99
798,85.0,0.0,11.6,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.26,702.86,715.33,26.24,912.0,745.0,2.2,232.0,2.99
799,85.0,0.0,11.6,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.26,702.86,715.33,26.24,941.0,775.0,3.2,240.0,2.99
800,85.0,0.0,11.6,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.26,702.86,715.33,26.24,990.0,804.0,4.1,265.0,2.99
801,85.0,0.0,11.6,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.26,702.86,715.33,26.24,1020.0,834.0,5.9,272.0,2.99
802,83.4,0.0,11.5,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,2.22,721.21,710.11,26.26,402.0,343.0,0.5,146.0,2.98
803,83.4,0.0,11.5,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,2.22,721.21,710.11,26.26,510.0,481.0,0.4,201.0,2.98
804,81.6,0.0,11.4,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2,75.34,685.06,26.1,863.0,588.0,2.6,217.0,3.0
805,81.6,0.0,11.4,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2,75.34,685.06,26.1,941.0,726.0,0.9,285.0,3.0
806,81.6,0.0,11.4,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2,75.34,685.06,26.1,883.0,559.0,0.5,316.0,3.0
807,82.5,0.0,11.4,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,2.2,66.59,687.1,28.16,863.0,569.0,2.2,223.0,3.27
808,82.5,0.0,11.4,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,2.2,66.59,687.1,28.16,1079.0,853.0,2.4,275.0,3.27
809,82.5,0.0,11.4,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,2.2,66.59,687.1,28.16,1098.0,883.0,1.8,290.0,3.27
810,81.7,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.8,2.16,61.19,672.09,19.6,932.0,637.0,1.8,220.0,2.13
811,81.7,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.8,2.16,61.19,672.09,19.6,932.0,834.0,0.5,263.0,2.13
812,81.7,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.8,2.16,61.19,672.09,19.6,863.0,834.0,0.5,245.0,2.13
813,81.6,0.0,11.5,0.0,1.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,2.25,456.32,705.66,47.02,726.0,382.0,2.1,161.0,3.31
814,81.6,0.0,11.5,0.0,1.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,2.25,456.32,705.66,47.02,726.0,510.0,1.6,183.0,3.31
815,81.6,0.0,11.5,0.0,1.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,2.25,456.32,705.66,47.02,647.0,431.0,2.1,198.0,3.31
816,70.7,6.8,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,2.18,812.45,633.25,39.16,1069.0,834.0,1.3,278.0,7.25
817,71.3,6.8,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.18,804.32,635.13,39.17,1020.0,834.0,1.3,305.0,7.19
818,71.8,6.9,17.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.18,772.02,641.84,39.13,1147.0,853.0,2.3,338.0,7.16
819,72.6,6.8,17.6,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.18,729.47,648.52,34.49,1216.0,1049.0,2.9,361.0,6.75
820,73.3,6.8,17.5,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.18,709.74,653.91,30.96,1147.0,1000.0,3.7,352.0,6.36
821,74.9,6.8,14.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.21,723.03,697.52,38.48,1285.0,1069.0,2.5,361.0,6.73
822,76.2,6.8,14.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.22,730.72,704.54,30.93,1147.0,990.0,3.5,305.0,5.97
823,86.9,0.0,9.7,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.26,645.36,728.02,26.08,785.0,647.0,3.5,220.0,2.73
824,86.0,0.0,10.6,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.26,672.7,721.41,26.27,814.0,677.0,4.2,223.0,2.86
825,84.0,0.0,12.6,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.26,738.1,708.44,26.29,863.0,745.0,3.7,253.0,3.13
826,82.1,0.0,14.5,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.24,786.33,693.62,26.3,863.0,726.0,4.3,227.0,3.39
827,84.3,0.0,11.7,0.0,1.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.26,714.71,713.48,30.08,834.0,706.0,5.4,230.0,3.4
828,83.7,0.0,11.7,0.0,2.4,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.26,723.66,713.22,34.77,814.0,726.0,2.2,248.0,3.78
829,85.2,0.0,11.6,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.26,708.54,715.54,26.3,677.0,637.0,6.8,191.77,2.98
830,85.3,0.0,11.6,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.26,706.62,715.79,26.3,853.0,726.0,5.1,223.0,2.97
831,82.1,0.0,11.4,0.0,1.2,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2,76.15,686.17,25.92,804.0,775.0,0.3,266.0,2.97
832,81.2,0.0,11.4,0.0,1.2,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2,73.18,684.77,26.36,912.0,726.0,0.7,283.0,3.03
833,82.6,0.0,11.4,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.22,77.03,692.12,26.16,961.0,834.0,0.9,268.0,2.99
834,80.9,0.0,11.3,0.0,1.2,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,2.19,75.23,679.76,25.97,990.0,922.0,0.5,303.0,3.0
835,83.1,0.0,11.3,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.2,72.56,688.11,21.26,922.0,804.0,3.6,236.0,2.18
836,80.3,0.0,14.1,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.21,76.81,659.9,21.04,961.0,863.0,3.0,252.0,2.58
837,82.7,0.0,11.3,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.9,2.21,72.4,687.72,21.26,922.0,804.0,2.8,249.0,2.22
838,80.7,0.0,11.3,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.9,2.18,65.28,672.44,27.86,1098.0,990.0,0.4,338.0,3.29
839,81.4,0.0,11.2,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.9,2.18,65.24,675.28,24.77,1098.0,941.0,0.8,282.0,2.88
840,82.7,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.8,2.18,62.28,683.43,19.69,971.0,863.0,4.0,263.0,2.11
841,83.5,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.9,2.19,63.91,684.65,19.73,912.0,804.0,4.5,253.0,2.11
842,79.8,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.8,2.19,66.72,644.69,19.47,1049.0,922.0,3.1,275.0,2.53
843,93.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,0.0,0.0,2.03,159.58,764.0,16.26,,,40.0,,0.47
844,92.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,2.01,171.58,765.0,16.69,,,40.0,,0.47
845,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.94,214.69,749.0,17.51,,,40.0,,0.49
846,93.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83,2.01,20.81,749.0,16.28,,,3.0,,0.47
847,90.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45,1.93,23.28,737.5,17.02,,,3.0,,0.49
848,0.0,95.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,1.56,30.29,957.0,8.58,,,3.0,,32.11
849,0.0,97.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1.7,33.07,1042.5,8.16,,,3.0,,32.46
850,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.74,1300.59,1048.0,8.27,,,27.0,,32.51
851,0.0,96.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,1.65,1183.13,994.0,8.75,,,36.0,,32.31
852,0.0,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.58,1124.04,964.0,9.13,,,53.0,,32.15
853,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.6,954.93,992.0,20.78,,,50.0,,31.06
854,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.64,719.38,992.0,20.78,,,50.0,,31.06
855,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.62,544.31,992.0,20.77,,,50.0,,31.06
856,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.59,1002.68,992.0,20.77,,,50.0,,31.06
857,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.62,736.89,992.0,20.77,,,50.0,,31.06
858,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.63,550.68,992.0,20.77,,,50.0,,31.06
859,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.57,1241.41,992.0,20.77,,,50.0,,31.06
860,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.6,1130.0,992.0,20.78,,,50.0,,31.06
861,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.64,875.35,992.0,20.77,,,50.0,,31.06
862,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.56,1323.37,992.0,20.77,,,50.0,,31.06
863,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.6,1266.08,992.0,20.77,,,50.0,,31.06
864,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.61,1220.72,992.0,20.77,,,50.0,,31.06
865,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.5,1297.11,992.0,20.77,,,50.0,,31.06
866,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.55,1462.63,992.0,20.77,,,50.0,,31.06
867,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.59,1597.92,992.0,20.77,,,50.0,,31.06
868,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.47,1262.1,992.0,20.78,,,50.0,,31.06
869,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.52,1414.89,992.0,20.74,,,50.0,,31.06
870,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.57,1634.52,992.0,20.74,,,50.0,,31.06
871,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.46,1124.43,992.0,20.74,,,50.0,,31.06
872,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.5,1211.96,992.0,20.74,,,50.0,,31.06
873,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.52,1452.29,992.0,20.68,,,50.0,,31.06
874,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.45,806.92,992.0,20.64,,,50.0,,31.06
875,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.5,806.92,992.0,20.64,,,50.0,,31.06
876,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.5,1071.91,992.0,20.64,,,50.0,,31.06
877,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.46,327.86,992.0,20.64,,,50.0,,31.06
878,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.5,327.86,992.0,20.64,,,50.0,,31.06
879,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.5,370.04,992.0,20.64,,,50.0,,31.06
880,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1587.18,1120.0,7.53,852.0,447.0,16.0,226.0,32.8
881,0.5,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1508.62,1113.06,8.41,885.0,435.0,23.0,250.25,32.65
882,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,1448.13,1112.0,9.38,796.0,478.0,7.0,225.24,32.49
883,1.5,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1379.02,1106.19,9.93,832.0,424.0,27.0,235.36,32.34
884,2.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,1267.46,1103.0,10.34,823.0,434.0,26.0,197.0,32.19
885,3.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,1168.46,1095.0,11.07,737.0,,36.0,208.65,31.88
886,4.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,1104.2,1086.0,11.57,705.0,,43.0,177.0,31.57
887,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,1072.92,1078.0,12.16,647.0,272.0,53.0,163.0,31.26
888,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1058.66,1069.0,12.56,619.0,239.0,51.0,163.0,30.95
889,7.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1060.57,1060.0,13.04,590.0,222.0,56.0,137.0,30.64
890,8.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,1024.19,1052.0,13.64,570.0,214.0,53.0,133.0,30.34
891,9.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1019.25,1043.0,14.37,543.0,216.0,54.0,154.04,30.03
892,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,995.9,1035.0,15.05,524.0,197.0,50.0,128.0,29.72
893,11.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,1002.38,1026.0,15.21,513.0,210.0,46.0,145.59,29.41
894,12.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,993.78,1012.59,15.4,492.0,203.0,46.0,139.66,28.94
895,15.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1218.05,992.0,16.04,502.0,,44.0,124.0,28.16
896,86.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,471.07,771.0,21.27,,,40.0,537.0,4.38
897,86.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,471.07,771.0,21.27,,,40.0,471.0,4.38
898,54.0,36.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1045.65,946.0,15.61,,,70.0,519.0,13.81
899,54.0,36.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1045.65,946.0,15.61,,,70.0,452.0,13.81
900,41.0,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,1252.93,718.42,18.92,,,5.5,351.0,14.92
901,41.0,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,1252.93,718.42,18.92,,,5.5,393.0,14.92
902,34.0,28.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,82.52,666.62,17.07,,,7.75,324.0,14.87
903,34.0,28.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,82.52,666.62,17.07,,,7.75,332.0,14.87
904,19.0,17.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,178.63,355.0,12.33,,,44.0,341.0,14.7
905,19.0,17.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,178.63,355.0,12.31,,,44.0,341.0,14.7
906,22.0,68.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,1341.15,1120.0,14.79,,,44.0,381.0,24.06
907,22.0,68.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,1341.15,1120.0,14.8,,,44.0,371.0,24.06
908,3.0,93.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,792.41,1120.0,12.85,,,53.0,241.0,31.12
