Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Type,PrcntRedArea,AnnTemp,AnnTime,AnnAtm,AnnCoolRate,AppMagField,ReannTemp,ReannTime,ReannTime,ReannCoolRate,AppMagField,Phase,GrainSize,Ms,Hc,Tc,MuMax,ER,TS,YS,Elong,HV,Cost
50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Bulk,0,25,0,Air,0,0,25,0,Air,0,0,,,,,513,,,,,,,7.33
20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,1,0,,,1.12,,567,,,,,,,11.31
19.5,0,78,0,0,0,0,2.5,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,2,0,,,1.15,,559,,,,,,,11.09
19,0,76,0,0,0,0,5,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,3,0,,,1.15,,513,,,,,,,10.86
18.5,0,74,0,0,0,0,7.5,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,4,0,,,1.13,,479,,,,,,,10.63
18,0,72,0,0,0,0,10,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,5,0,,,1.07,,399,,,,,,,10.41
40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,6,0,,,1.57,,607,,,,,,,8.67
39,0,58.5,0,0,0,0,2.5,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,7,0,,,1.49,,579,,,,,,,8.51
38,0,57,0,0,0,0,5,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,8,0,,,1.42,,515,,,,,,,8.34
37,0,55.5,0,0,0,0,7.5,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,9,0,,,1.32,,437,,,,,,,8.18
36,0,54,0,0,0,0,10,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,10,0,,,1.2,,367,,,,,,,8.01
60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,11,0,,,1.9,,375,,,,,,,5.98
58.5,0,39,0,0,0,0,2.5,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,12,0,,,1.7,,335,,,,,,,5.88
57,0,38,0,0,0,0,5,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,13,0,,,1.54,,275,,,,,,,5.78
55.5,0,37,0,0,0,0,7.5,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,14,0,,,1.32,,221,,,,,,,5.67
54,0,36,0,0,0,0,10,0,0,0,0,0,0,0,Ingot,0,700,1,Vacuum,4320000,0,25,0,Air,15,0,,,1.03,,123,,,,,,,5.57
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,1,0,BCC,,2.2,,770,,,,,,,0.42
98.4,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,2,0,BCC,,2.22,,768,,,,,,,0.65
97,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,3,0,BCC,,2.24,,765,,,,,,,0.85
95.4,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,4,0,BCC,,2.25,,760,,,,,,,1.07
93.6,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,5,0,BCC,,2.27,,750,,,,,,,1.33
90.3,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,6,0,BCC,,2.27,,745,,,,,,,1.79
90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,7,0,BCC,,2.26,,745,,,,,,,1.83
88,0,12,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,8,0,BCC,,2.28,,720,,,,,,,2.11
81,0,19,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,9,0,BCC,,2.23,,660,,,,,,,3.09
76,0,24,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,10,0,BCC,,2.18,,610,,,,,,,3.78
69,0,31,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,11,0,BCC,,2.03,,500,,,,,,,4.75
68,0,32,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,12,0,BCC,,1.94,,500,,,,,,,4.88
69,0,31,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,13,0,FCC,,1.26,,100,,,,,,,4.75
68,0,32,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,14,0,FCC,,1.62,,156,,,,,,,4.88
65,0,35,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,15,0,FCC,,1.78,,228,,,,,,,5.29
64,0,36,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,16,0,FCC,,1.84,,250,,,,,,,5.43
59,0,41,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,17,0,FCC,,1.87,,351,,,,,,,6.11
50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,18,0,FCC,,1.73,,511,,,,,,,7.33
40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,19,0,FCC,,1.53,,591,,,,,,,8.67
20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,20,0,FCC,,1.11,,570,,,,,,,11.31
0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1000,12,Vacuum,4320000,0,25,0,Air,21,0,FCC,,0.65,,360,,,,,,,13.9
21.35,70.43,8.22,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,25,0,Air,0,0,25,0,Air,0,0,,,1.95,,,,13.81,,,,,24.61
27.36,62.37,10.27,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,25,0,Air,0,0,25,0,Air,0,0,,,2.06,,817,,12.04,,,,,22.32
35.94,50.08,13.98,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,25,0,Air,0,0,25,0,Air,0,0,,,2.03,,758,,8.58,,,,,18.87
42.72,40.45,16.83,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,25,0,Air,0,0,25,0,Air,0,0,,,2.05,,761,,10.24,,,,,16.14
50.34,31.26,18.4,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,25,0,Air,0,0,25,0,Air,0,0,,,2.07,,759,,12.63,,,,,13.37
57.62,20.94,21.44,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,25,0,Air,0,0,25,0,Air,0,0,,,2.23,,722,,15.11,,,,,10.39
66.42,11.26,22.32,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,25,0,Air,0,0,25,0,Air,0,0,,,2.13,,637,,21.57,,,,,7.31
21.35,70.43,8.22,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,500,24,Vacuum,360,0,25,0,Air,0,0,,,1.98,,,,13.41,,,,,24.61
27.36,62.37,10.27,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,500,24,Vacuum,360,0,25,0,Air,0,0,,,2.01,,817,,10.71,,,,,22.32
35.94,50.08,13.98,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,500,24,Vacuum,360,0,25,0,Air,0,0,,,2.04,,736,,8.57,,,,,18.87
42.72,40.45,16.83,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,500,24,Vacuum,360,0,25,0,Air,0,0,,,2.19,,762,,8.77,,,,,16.14
50.34,31.26,18.4,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,500,24,Vacuum,360,0,25,0,Air,0,0,,,2.08,,747,,11.42,,,,,13.37
57.62,20.94,21.44,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,500,24,Vacuum,360,0,25,0,Air,0,0,,,2.16,,682,,17.44,,,,,10.39
66.42,11.26,22.32,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,500,24,Vacuum,360,0,25,0,Air,0,0,,,2.18,,622,,33.57,,,,,7.31
21.35,70.43,8.22,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1220,2,Vacuum,4320000,0,25,0,Air,0,0,,,1.87,,,,10.66,,,,,24.61
27.36,62.37,10.27,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1220,2,Vacuum,4320000,0,25,0,Air,0,0,,,2.02,,817,,12.53,,,,,22.32
35.94,50.08,13.98,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1220,2,Vacuum,4320000,0,25,0,Air,0,0,,,1.98,,749,,17.6,,,,,18.87
42.72,40.45,16.83,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1220,2,Vacuum,4320000,0,25,0,Air,0,0,,,2.05,,757,,10.96,,,,,16.14
50.34,31.26,18.4,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1220,2,Vacuum,4320000,0,25,0,Air,0,0,,,2.12,,771,,120.57,,,,,13.37
57.62,20.94,21.44,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1220,2,Vacuum,4320000,0,25,0,Air,0,0,,,2.1,,694,,15.1,,,,,10.39
66.42,11.26,22.32,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,1220,2,Vacuum,4320000,0,25,0,Air,0,0,,,2.12,,640,,22.66,,,,,7.31
0,65,35,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,FCC,,1.2,2681.76,,,26,,,,,26.2
10,50,40,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,FCC,,1.38,763.94,,,25,,,,,22.13
5,60,35,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,FCC,,1.43,2626.06,,,24,,,,,24.64
10,60,30,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,FCC,,1.68,445.63,,,23.6,,,,,24.03
5,70,25,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,FCC,,1.69,795.77,,,20.6,,,,,26.54
20,50,30,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,FCC + BCC,,1.86,246.69,,,25.5,,,,,20.88
15,60,25,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,FCC,,1.85,326.27,,,22.9,,,,,23.41
10,70,20,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,FCC,,1.85,604.79,,,24.7,,,,,25.93
30,40,30,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC + FCC,,2.08,986.76,,,20.2,,,,,17.69
20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC + FCC,,1.78,350.14,,,18.7,,,,,22.79
10,80,10,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,FCC + BCC,,1.79,716.2,,,21.6,,,,,27.82
35,40,25,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC,,1.86,779.86,,,16.3,,,,,17.05
30,50,20,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC,,2.34,875.35,,,19.7,,,,,19.61
25,60,15,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC + FCC,,2.1,1185.7,,,16.7,,,,,22.16
20,70,10,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC + FCC,,2.06,1320.99,,,14.3,,,,,24.69
15,80,5,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC + FCC,,1.99,1830.28,,,16,,,,,27.21
45,30,25,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC,,2.19,2681.76,,,16.5,,,,,13.82
40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC,,2.17,3087.61,,,17.7,,,,,16.41
35,50,15,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC,,2.15,3326.34,,,15.2,,,,,18.98
30,60,10,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC,,2.21,3390,,,13.5,,,,,21.53
40,50,10,0,0,0,0,0,0,0,0,0,0,0,0,TF,0,25,0,Air,0,0,25,0,Air,0,0,BCC,,2.12,3843.59,,,,,,,,18.34
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,25,0,Air,0,0,25,0,Air,0,0,BCC,,2.15,70,771,5000,9.7,,,,,0.42
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,,25,0,Air,0,0,25,0,Air,0,0,,,2.4,40,970,20000,40,,,,,23.35
50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,25,0,Air,0,0,25,0,Air,0,0,,,1.6,8,530,40000,7,,,,,7.33
16.5,0,77,0,0,1.5,5,0,0,0,0,0,0,0,0,Sheet,,25,0,Air,0,0,25,0,Air,0,0,,,0.6,4,405,100000,56,,,,,11.28
15,0,80,0,5,0,0,0,0,0,0,0,0,0,0,Sheet,,25,0,Air,0,0,25,0,Air,0,0,,,0.8,0.5,566,300000,14.9,,,,,14.11
65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,25,0,Air,0,0,25,0,Air,0,0,BCC,,2.45,,937,,8,,,,,12.16
20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,25,0,Air,0,0,25,0,Air,0,0,FCC,,1.04,,570,,16,,,,,11.31
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,25,0,Air,0,0,25,0,Air,0,0,HCP,,1.81,,1120,,6.24,,,,,32.8
64.5,35,0,0,0,0.5,0,0,0,0,0,0,0,0,0,Sheet,,25,0,Air,0,0,25,0,Air,0,0,,,,1114.08,973,,,,,,,12.2
64.5,35,0,0,0,0.5,0,0,0,0,0,0,0,0,0,Sheet,,450,1,Hydrogen,360,0,25,0,Air,0,0,,,,2029.23,973,,,,,,,12.2
64.5,35,0,0,0,0.5,0,0,0,0,0,0,0,0,0,Sheet,,450,1,Hydrogen,360,0,25,0,Air,0,0,,,,2546.48,973,,,,,,,12.2
64.5,35,0,0,0,0.5,0,0,0,0,0,0,0,0,0,Sheet,,475,1,Hydrogen,360,0,25,0,Air,0,0,,,,3262.68,973,,,,,,,12.2
64.5,35,0,0,0,0.5,0,0,0,0,0,0,0,0,0,Sheet,,500,1,Hydrogen,360,0,25,0,Air,0,0,,,,4217.61,973,,,,,,,12.2
64.5,35,0,0,0,0.5,0,0,0,0,0,0,0,0,0,Sheet,,530,1,Hydrogen,360,0,25,0,Air,0,0,,,,4257.39,973,,23,,,,,12.2
64.5,35,0,0,0,0.5,0,0,0,0,0,0,0,0,0,Sheet,,560,1,Hydrogen,360,0,25,0,Air,0,0,,,,3819.72,973,,,,,,,12.2
64.5,35,0,0,0,0.5,0,0,0,0,0,0,0,0,0,Sheet,,600,1,Hydrogen,360,0,25,0,Air,0,0,,,,2466.9,973,,,,,,,12.2
64.5,35,0,0,0,0.5,0,0,0,0,0,0,0,0,0,Sheet,,810,1,Hydrogen,360,0,25,0,Air,0,0,,,,1949.65,973,,,,,,,12.2
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,1000,,Vacuum,360,0,25,0,Air,0,0,,,,79.58,771,7000,11,,,,,0.42
21.5,0,78.5,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,600,,Vacuum,144000,0,25,0,Air,0,0,,,,3.98,,105000,16,,,,,11.11
55,0,45,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,1000,,Vacuum,360,0,25,0,Air,0,0,,,,23.87,,23000,45,,,,,6.65
17.7,0,78.5,0,0,3.8,0,0,0,0,0,0,0,0,0,Sheet,,1000,,Vacuum,360,0,25,0,Air,0,0,,,,3.98,,62000,65,,,,,11.45
17.7,0,78.5,0,3.8,0,0,0,0,0,0,0,0,0,0,Sheet,,1000,,Vacuum,360,0,25,0,Air,0,0,,,,3.98,,75000,55,,,,,13.27
30,25,45,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,425,24,Vacuum,360,0,25,0,Air,0,0,,,,95.49,,2000,19,,,,,14.81
23,25,45,0,7,0,0,0,0,0,0,0,0,0,0,Sheet,,425,24,Vacuum,360,0,25,0,Air,0,0,,,,51.73,,3700,80,,,,,18.53
50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,1000,,Vacuum,360,0,25,0,Air,0,0,,,,79.58,961,7900,6,,,,,17.05
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,1480,18,Hydrogen,360,0,880,18,Hydrogen,360,0,,,,2.39,771,340000,,,,,,0.42
55,0,45,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,1300,18,Hydrogen,360,0,25,0,Air,0,0,,,,1.15,471,227000,,,,,,6.65
35,0,65,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,1400,18,Hydrogen,360,0,650,1,Hydrogen,360,16,,,,0.95,610,610000,,,,,,9.33
21.5,0,78.5,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,600,,Vacuum,4320000,0,25,0,Air,0,0,,,,1.22,579,405000,,,,,,11.11
17.7,0,78.5,0,3.8,0,0,0,0,0,0,0,0,0,0,Sheet,,1400,,Hydrogen,360,0,25,0,Air,0,0,,,,,579,140000,,,,,,13.27
50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,940,18,Hydrogen,360,0,25,0,Air,0,0,,,,15.92,961,37000,,,,,,17.05
50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,940,6,Hydrogen,360,0,25,0,Air,0,0,,,,,961,29000,,,,,,17.05
30,25,45,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,,1000,,Hydrogen,360,0,700,2.375,Hydrogen,360,14,,,,0.47,,189000,,,,,,14.81
73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,96,,,Vacuum,360,10,,,,,0,,,,31.67,958,,,,,,,9.51
65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,96,,,Vacuum,360,10,,,,,0,,,,19.18,973,,,,,,,12.16
57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,96,,,Vacuum,360,10,,,,,0,,,2.28,18.94,973,,,,,,,14.77
57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheet,96,,,Vacuum,360,0,,,,,0,,,,76.24,973,,,,,,,14.77
49.5,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.38,,960,,,,,,,17.21
48.93,50.88,0,0,0,0,0,0,0,0,0,0,0,0.19,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.37,,960,,,,,,,17.35
48.83,50.78,0,0,0,0,0,0,0,0,0,0,0,0.39,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.37,,960,,,,,,,17.34
48.56,50.51,0,0,0,0,0,0,0,0,0,0,0,0.93,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.34,,960,,,,,,,17.32
48.92,49.41,0,0,0,0,0,0,0,0,0,0,0,1.67,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.29,,963,,,,,,,17.05
47.94,49.86,0,0,0,0,0,0,0,0,0,0,0,2.2,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.27,,962,,,,,,,17.26
47.7,49.6,0,0,0,0,0,0,0,0,0,0,0,2.7,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.25,,962,,,,,,,17.23
48.9,50.85,0,0.25,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.37,,960,,,,,,,18.15
48.54,50.96,0,0.5,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.34,,959,,,,,,,19.01
49.51,49.01,0,1.48,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.29,,964,,,,,,,21.62
48.05,49.97,0,1.98,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.27,,962,,,,,,,23.59
47.53,49.44,0,3.03,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.2,,963,,,,,,,26.9
47.03,48.91,0,4.06,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.15,,964,,,,,,,30.16
49.88,49.88,0,0,0,0.24,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.36,,962,,,,,,,17.03
49.74,49.75,0,0,0,0.51,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.35,,962,,,,,,,17.01
49.78,49.29,0,0,0,0.93,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.33,,963,,,,,,,16.9
49.54,49.04,0,0,0,1.42,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.28,,963,,,,,,,16.87
48.79,49.28,0,0,0,1.93,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.22,,963,,,,,,,16.99
49.78,49.29,0,0,0,0,0,0.93,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.38,,963,,,,,,,16.83
49.58,49.09,0,0,0,0,0,1.33,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.39,,963,,,,,,,16.77
49.36,48.87,0,0,0,0,0,1.77,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.4,,964,,,,,,,16.71
48.71,48.71,0,0,0,0,0,2.58,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.41,,964,,,,,,,16.67
49.65,49.15,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.38,,963,,,,,,,16.93
49.4,48.9,1.7,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.39,,964,,,,,,,16.91
49.41,48.43,2.16,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.39,,965,,,,,,,16.82
48.06,47.58,4.36,0,0,0,0,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.41,,966,,,,,,,16.83
48.46,50.4,0,0,0,0,1.14,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.35,,961,,,,,,,17.22
49.46,48.47,0,0,0,0,2.07,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.33,,965,,,,,,,16.63
47.05,49.41,0,0,0,0,3.54,0,0,0,0,0,0,0,0,Ingot,0,800,,Vacuum,360,0,25,0,Air,0,0,,,2.3,,963,,,,,,,17
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,650,2,Hydrogen,900,0,25,0,Air,0,0,,,,1671.13,970,,,,1233,8.2,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,660,2,Hydrogen,900,0,25,0,Air,0,0,,,,1535.85,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,670,2,Hydrogen,900,0,25,0,Air,0,0,,,2.16,1400.56,970,,,,1047,11.8,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,680,2,Hydrogen,900,0,25,0,Air,0,0,,,,1185.7,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,685,2,Hydrogen,900,0,25,0,Air,0,0,,,,711.83,970,,,,838,14.1,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,690,2,Hydrogen,900,0,25,0,Air,0,0,,,,755.99,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,700,2,Hydrogen,900,0,25,0,Air,0,0,,,2.26,350.14,970,,,,629,12.4,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,710,2,Hydrogen,900,0,25,0,Air,0,0,,,,127.32,970,,,,477,8.2,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,720,2,Hydrogen,900,0,25,0,Air,0,0,,,,113.8,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,730,2,Hydrogen,900,0,25,0,Air,0,0,,,,113,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,740,2,Hydrogen,900,0,25,0,Air,0,0,,,,96.29,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,750,2,Hydrogen,900,0,25,0,Air,0,0,,,,95.49,970,,,,,,,23.35
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheet,90,760,2,Hydrogen,900,0,25,0,Air,0,0,,,2.3,95.49,970,,,,414,7.2,,23.35
70.1,6.8,17.7,0,3,0,0,0,0,0,0,0,0,2.4,0,Sintered,0,1300,1,Vacuum,360,0,25,0,Air,0,0,,,,,,,,559,382,1,169,7.31
70.1,6.8,17.7,0,3,0,0,0,0,0,0,0,0,2.4,0,Sintered,0,1300,1,Vacuum,360,0,480,3,Argon,360,0,,,,,,,,804,588,0.7,277,7.31
